iso3,country,year,mode_id,article,procedure,specification,category
HTI,Haiti,2020,A02b,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A03a,HAI 4,Application (entitlement),Person is born in Haiti to parents who are unknown. ,Generally applicable provision
HTI,Haiti,2020,A03b,HAI 4,Application (entitlement),Person is born in Haiti to parents who are of unknown citizenship.,Parental status restriction: only if one or both parents are stateless (additional residence requirement may apply)
HTI,Haiti,2020,A04,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A05,HAI 6,Application (entitlement),"Person is born in Haiti to foreign citizens not belonging to the African race, or to foreign parents themselves born in Haiti and not belonging to the African race, or out of wedlock (and not recognised) to a Haitian father and a foreign mother who is not of the African race. Other conditions: renunciation of citizenship of another country.","Group restriction: only if person is member of a particular group, race or religion"
HTI,Haiti,2020,A06,"Const 12, HAI 15, 22",Grant (discretionary),Person has been resident in Haiti for 5 years. Other conditions: oath of renunciation of citizenship of another country.,Generally applicable provision (see further conditions under A06a-A06f)
HTI,Haiti,2020,A06a,"Const 12, HAI 15, 22",Grant (discretionary),Person has been resident in Haiti for 5 years.,5 years of residence required
HTI,Haiti,2020,A06b,"Const 12, HAI 15, 22",Grant (discretionary),Oath of renunciation of citizenship of another country required (proof of renunciation is not required). ,Nominal requirement without apparent consequences
HTI,Haiti,2020,A06c,"Const 12, HAI 15, 22",Grant (discretionary),n.a.,No requirement
HTI,Haiti,2020,A06d,"Const 12, HAI 15, 22",Grant (discretionary),n.a.,No requirement
HTI,Haiti,2020,A06e,"Const 12, HAI 15, 22",Grant (discretionary),n.a.,No requirement
HTI,Haiti,2020,A06f,"Const 12, HAI 15, 22",Grant (discretionary),n.a.,No requirement
HTI,Haiti,2020,A07,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A08,HAI 16,Grant (discretionary),Person has been married to a female citizen for 2 years. Other conditions: renunciation of citizenship of another country.,Gender restriction: only for female spouse of male citizen (no residence requirement)
HTI,Haiti,2020,A09,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A10,"1974 Decree, 5",Application (entitlement),Person is adopted by a citizen (by declaration within 1 year after reaching the age of majority). Other conditions: renunciation of another citizenship.,Generally applicable provision (adopted child can be minor or adult)
HTI,Haiti,2020,A11,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A12a,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A12b,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A13,HAI 11,Application (entitlement),Person is the female spouse of a man who acquires citizenship by naturalisation.,Gender restriction: only applies to female spouses (without residence requirement)
HTI,Haiti,2020,A14,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A16,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A18,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A19,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A20,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A21,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A22,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A23,No provision,n.a.,n.a.,No provision
HTI,Haiti,2020,A24,HAI 16,Grant (discretionary),"Person has rendered important services to Haiti, has special talents that are in the interest of the country, has brought an industry, art or invention to Haiti, or has established an industry or agricultural company. Other conditions: renunciation of citizenship of another country.",Provision exists (conditions not further specified in database)
HTI,Haiti,2020,A25,HAI 17,Attribution (automatic),Person has held a civil or military function for 5 years. Unless he/she prefers to retain citizenship of another country.,Generally applicable provision (applicable to military and public service)
HTI,Haiti,2020,A26,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A01a,HUN 3(1),Attribution (automatic),Person is born in Hungary to a citizen.,Generally applicable provision
HUN,Hungary,2020,A01b,HUN 3(1),Attribution (automatic),Person is born abroad to a citizen.,Generally applicable provision
HUN,Hungary,2020,A02a,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A02b,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A03a,HUN 3(3)(b),Attribution (automatic),Person is found in Hungary of unknown parentage.,Generally applicable provision
HUN,Hungary,2020,A03b,HUN 3(3)a;HUN 5A(1)(b),Attribution (automatic);Application (entitlement),"Person born in the territory of the country from resident stateless parents in Hungary.;Person is born in Hungary and legally resident, did not acquire another citizenship by operation of law, and has been resident in the country for 5 continuous years.",Generally applicable provision
HUN,Hungary,2020,A04,HUN 3(2),Attribution (automatic),"Person is born out of wedlock to a citizen whose maternity or paternity is established by recognition, judicial establishment or marriage with the other parent. Acquisition is retroactive to the date of birth.",Generally applicable provision (no further conditions besides recognition/legitimation/establishment of parentage)
HUN,Hungary,2020,A05,HUN 4(4)(a),Grant (discretionary),"Person is born in Hungary and has been resident there for five years. Other conditions: clean criminal record, self-subsistence, knowledge of constitutional issues (citizenship test), and no threat to Hungarian interests.",Generally applicable provision (before age of majority)
HUN,Hungary,2020,A06,HUN 4(1),Grant (discretionary),"Person has been resident in Hungary for 8 years with a settlement permit. Other conditions: clean criminal record, self-subsistence, knowledge of constitutional issues (citizenship test), and no threat to Hungarian interests.",Generally applicable provision (see further conditions under A06a-A06f)
HUN,Hungary,2020,A06a,HUN 4(1),Grant (discretionary),Person has been resident in Hungary for 8 years with a settlement permit. ,6-10 years of residence required
HUN,Hungary,2020,A06b,HUN 4(1),Grant (discretionary),n.a.,No requirement
HUN,Hungary,2020,A06c,HUN 4(1),Grant (discretionary),Citizenship test required.,General assimilation requirement without specification
HUN,Hungary,2020,A06d,HUN 4(1),Grant (discretionary),Knowledge of constitutional issues (citizenship test).,Requirement with certification or test
HUN,Hungary,2020,A06e,HUN 4(1),Grant (discretionary),"Clean criminal record required, no threat to Hungarian interests.","Exclusion for certain specified crimes, offences or character queries and general moral character condition applies"
HUN,Hungary,2020,A06f,HUN 4(1),Grant (discretionary),Self-subsistence required.,Requirement (conditions not further specified in database)
HUN,Hungary,2020,A07,HUN 4(4),Grant (discretionary),Person settled in Hungary as a minor with a residence permit. Other conditions: see A06.,Restricted to period of residence in country
HUN,Hungary,2020,A08,HUN 4(2)(a); HUN 4(3a),Application (entitlement);Application (entitlement),"Person is the spouse or widow of a citizen and has been married (unless the marriage is terminated by the death of the spouse) and resident in Hungary for 3 years. Other conditions: see A06.; Person is the spouse of a citizen and has been married (with common household) for at least 10 years, or for at least 5 years if they have a child. Other conditions: clean criminal record, no threat to Hungarian interests, and knowledge of Hungarian language.",Generally applicable provision (no residence requirement)
HUN,Hungary,2020,A09,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A10,HUN 4(2)(c) ,Application (entitlement),Person is adopted as a minor by a citizen and has been resident in Hungary for 3 years. Exemption from 'state interest' clause. Other conditions: see A06.,Age restriction: only if adopted child is a minor
HUN,Hungary,2020,A11,HUN 4(2)(b),Application (entitlement),Person is the parent of a minor who is a citizen and the parent has been resident in Hungary for 3 years. Other conditions: see A06.,Generational restriction: only if person is a parent of a citizen
HUN,Hungary,2020,A12a,HUN 4(3),Application (entitlement),"Person is a descendant of a (former) citizen. Other conditions: clean criminal record, no threat to Hungarian interests, and knowledge of Hungarian language.",Provision exists (conditions not further specified in database)
HUN,Hungary,2020,A12b,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A13,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A14,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A16,"HUN 5; 
HUN 5/A(1)
HUN 8(4)",Application (entitlement);Application (entitlement),"Person is a former citizen and resident in Hungary. Other conditions: clean criminal record, no threat to Hungarian interests, and knowledge of Hungarian language.; 
Person was deprived or released from citizenship between 1946 and 1990.;
Person has renounced Hungarian citizenship but cannot acquire another citizenship and claims to restore Hungarian citizenship within 3 years",Generally applicable provision
HUN,Hungary,2020,A18,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A19,HUN 4(3),Application (entitlement),"Person whose Hungarian origin can be presumed. Other conditions: clean criminal record, no threat to Hungarian interests, and knowledge of Hungarian language.",Provision exists (conditions not further specified in database)
HUN,Hungary,2020,A20,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A21,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A22,HUN 4(2)(d),Application (entitlement),Person is a recognised refugee who has been resident in Hungary for 3 years. Other conditions: see A06.,Provision exists (conditions not further specified in database)
HUN,Hungary,2020,A23,HUN 4(2)e,Application (entitlement),"Person is stateless and has been resident in Hungary for 5 years, of which 3 years continuous. Other conditions: see A06.",Generally applicable provision
HUN,Hungary,2020,A24,HUN 4(7),Grant (discretionary),Person serves an important interest of Hungary and is resident in the country. Other condition: no criminal record.,Provision exists (conditions not further specified in database)
HUN,Hungary,2020,A25,No provision,n.a.,n.a.,No provision
HUN,Hungary,2020,A26,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A01a,IND 4(1)-(7),Attribution (automatic),Person is born in wedlock to a citizen or out of wedlock to a mother who is a citizen.,Wedlock restriction
IDN,Indonesia,2020,A01b,"IND 4(1)-(7), 6(1)",Attribution (automatic),"Person is born in wedlock to a citizen or out of wedlock to a mother who is a citizen. If the person also acquired another citizenship, s/he needs to choose between the different citizenships upon reaching the age of 18 or upon marriage.",Wedlock restriction
IDN,Indonesia,2020,A02a,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A02b,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A03a,IND 4(10),Attribution (automatic),Person is a newborn who is found in Indonesia and whose parents are undetermined.,Age restriction
IDN,Indonesia,2020,A03b,IND 4(9) and 4(11),Attribution (automatic),"Person is born in Indonesia to parents who are of undetermined citizenship, stateless or of undetermined whereabouts.",Parental status restriction: only if one or both parents are stateless (additional residence requirement may apply)
IDN,Indonesia,2020,A04,IND 4(8),Attribution (automatic),Person is born out of wedlock to an alien mother and is claimed by an Indonesian father as his natural child before the child reaches the age of 18 or before the child has married.,"Other restrictions (age, marriage or other conditions apply)"
IDN,Indonesia,2020,A05,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A06,"IND 8, 9, 14",Grant (discretionary),"Person has been continuously resident in Indonesia for 5 years or intermittently for 10 years. Other conditions: person is 18 years or married, sound in health and mind, able to speak Bahasa Indonesia, acknowledges the basic principles of Pancasila and the 1945 Constitution, has never been prosecuted for acts of crime and sentenced to prison for 1 year or more, is employed and/or has a steady income, swears an oath of allegiance, and renounces citizenship of another country.
",Generally applicable provision (see further conditions under A06a-A06f)
IDN,Indonesia,2020,A06a,"IND 8, 9, 14",Grant (discretionary),Person has been continuously resident in Indonesia for 5 years or intermittently for 10 years.,5 years of residence required
IDN,Indonesia,2020,A06b,"IND 8, 9, 14",Grant (discretionary),Renunciation of citizenship of another country required.,Generally applicable provision (no major exceptions)
IDN,Indonesia,2020,A06c,"IND 8, 9, 14",Grant (discretionary),Ability to speak Bahasa Indonesia,Language requirement without certification or test
IDN,Indonesia,2020,A06d,"IND 8, 9, 14",Grant (discretionary),Oath of loyalty required.,No requirement
IDN,Indonesia,2020,A06e,"IND 8, 9, 14",Grant (discretionary),Person has never been prosecuted for acts of crime and sentenced to prison for 1 year or more.,"Exclusion for certain specified crimes, offences or character queries"
IDN,Indonesia,2020,A06f,"IND 8, 9, 14",Grant (discretionary),Person is employed and/or has a steady income,Requirement (conditions not further specified in database)
IDN,Indonesia,2020,A07,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A08,IND 19,Application (entitlement),Person is the spouse of a citizen. Ordinary naturalisation conditions do not apply except those relating to residence and renunciation of citizenship of another country.,Generally applicable provision (with residence requirement)
IDN,Indonesia,2020,A09,IND 21(1),Attribution (automatic),"Person is a minor or unmarried, present and living in Indonesia, and his or her parents have acquired citizenship. In case acquisition results in dual citizenship, the child must choose either citizenship within 3 years after reaching the age of 18 or upon marriage.
",Age restriction: only if child is a minor
IDN,Indonesia,2020,A10,IND 21(2),Attribution (automatic),Child is below the age of 5 and is adopted by Indonesian citizens.,Age restriction: only if adopted child is a minor
IDN,Indonesia,2020,A11,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A12a,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A12b,"IND 4(6), 4(13)",Attribution (automatic),"Person is born in wedlock within 300 days after the citizen father died, or the person is born to a father and mother who were granted citizenship and died before they had sworn their allegiance.",Generational restriction: only applies to child or grandchild
IDN,Indonesia,2020,A13,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A14,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A16,IND 32,Grant (discretionary),"Person lost citizenship under modes of loss L02, L13a or L15. No other conditions. ",Mode restriction: only if citizenship was lost on particular grounds
IDN,Indonesia,2020,A18,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A19,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A20,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A21,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A22,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A23,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A24,IND 20 + explanatory report,Grant (discretionary),"Person has rendered services that have enhanced the status of Indonesia (i.e. outstanding contributions to humanity, science and technology,  culture, environment or sports), or acquisition of citizenship is in the country's interest (i.e. the person has or may be able to give outstanding benefit towards the nation's sovereignty and enhance the 
country's progress, especially its economy). Other conditions: renunciation of citizenship of another country. ",Provision exists (conditions not further specified in database)
IDN,Indonesia,2020,A25,No provision,n.a.,n.a.,No provision
IDN,Indonesia,2020,A26,No provision,n.a.,n.a.,No provision
IND,India,2020,A01a,IND  3,Attribution (automatic),"Person is born in India to two citizens or to a citizen and a parent who is not an illegal immigrant. Unless born to a parent who is a foreign diplomat, or to a parent who is an enemy alien and the child was born in a place then under occupation by the enemy.",Dual citizenship restriction
IND,India,2020,A01b,IND 4; IND 4,Attribution (automatic);Application (discretionary),Person is born abroad to a parent who is a citizen other than by descent.; Person is born abroad to a parent who is a citizen by descent. The child only acquires citizenship if s/he is registered at an Indian consulate or if the parent is in the service of India. The birth will not be registered unless the parent declares that the child does not hold a passport of another country.,Generational transmission restriction: conditional on birthplace/place of residence /mode under which parent acquired citizenship
IND,India,2020,A02a,No provision,n.a.,n.a.,No provision
IND,India,2020,A02b,No provision,n.a.,n.a.,No provision
IND,India,2020,A03a,No provision,n.a.,n.a.,No provision
IND,India,2020,A03b,No provision,n.a.,n.a.,No provision
IND,India,2020,A04,No provision,n.a.,n.a.,No provision
IND,India,2020,A05,No provision,n.a.,n.a.,No provision
IND,India,2020,A06,IND 6 + Third Schedule,Grant (discretionary),"Person is of full age and capacity, is not an illegal migrant, and has been resident in India or abroad in the service of India for 12 months immediately prior to the application, as well as during 11 out of 14 years predating the 12-month period. Other conditions: good character, knowledge of a language specified in the Constitution, not from a country where Indian citizens are prevented by law or practices from naturalising, renunciation of citizenship of another country, intent to reside in India or to enter or continue in the service of India, and oath of allegiance. ",Generally applicable provision (see further conditions under A06a-A06f)
IND,India,2020,A06a,IND 6 + Third Schedule,Grant (discretionary),"Person is not an illegal migrant and has been resident in India or abroad in the service of India for 12 months immediately prior to the application, as well as during 11 out of 14 years predating the 12-month period. Intent to reside in India or to enter or continue in the service of India required.",More than 10 years of residence required
IND,India,2020,A06b,IND 6 + Third Schedule,Grant (discretionary),Renunciation of citizenship of another country required.,Generally applicable provision (no major exceptions)
IND,India,2020,A06c,IND 6 + Third Schedule,Grant (discretionary),Knowledge of a language specified in the Constitution.,Language requirement without certification or test
IND,India,2020,A06d,IND 6 + Third Schedule,Grant (discretionary),n.a.,No requirement
IND,India,2020,A06e,IND 6 + Third Schedule,Grant (discretionary),Good character required.,General requirement without specification (good moral character)
IND,India,2020,A06f,IND 6 + Third Schedule,Grant (discretionary),n.a.,No requirement
IND,India,2020,A07,No provision,n.a.,n.a.,No provision
IND,India,2020,A08,IND 5(1)c,Application (discretionary),Person is the spouse of a citizen and has been ordinarily resident in India for 7 years. Other conditions: person is not an illegal migrant.,Generally applicable provision (with residence requirement)
IND,India,2020,A09,IND 5(1)d,Grant (discretionary),Person is the minor child of a citizen. Other conditions: person is not an illegal migrant.,Age restriction: only if child is a minor
IND,India,2020,A10,No provision,n.a.,n.a.,No provision
IND,India,2020,A11,No provision,n.a.,n.a.,No provision
IND,India,2020,A12a,No provision,n.a.,n.a.,No provision
IND,India,2020,A12b,No provision,n.a.,n.a.,No provision
IND,India,2020,A13,No provision,n.a.,n.a.,No provision
IND,India,2020,A14,IND 5(1)e,Application (discretionary),Person is of full age and capacity and is the child of parents who acquire citizenship under mode A06 or mode A19. Other conditions: person is not an illegal migrant.,Generally applicable provision (child can be minor or adult)
IND,India,2020,A16,IND 5(1)f,Application (discretionary),Person is of full age and capacity and was a citizen of independent India (or his/her parent was a citizen of independent India) and has been residing in India for one year. Other conditions: person is not an illegal migrant.,Generally applicable provision
IND,India,2020,A18,No provision,n.a.,n.a.,No provision
IND,India,2020,A19,IND 5(1)a,Application (discretionary),Person is of Indian origin and has been ordinarily resident in India for 7 years. Other conditions: person is not an illegal migrant.,Provision exists (conditions not further specified in database)
IND,India,2020,A20,No provision,n.a.,n.a.,No provision
IND,India,2020,A21,No provision,n.a.,n.a.,No provision
IND,India,2020,A22,No provision,n.a.,n.a.,No provision
IND,India,2020,A23,No provision,n.a.,n.a.,No provision
IND,India,2020,A24,IND 6,Grant (discretionary),"Person is of full age and capacity, is not an illegal migrant, and has rendered distinguished service to the cause of science, philosophy, art, literature, world peace or human progress generally. The other conditions listed under mode A06 may be waived.",Provision exists (conditions not further specified in database)
IND,India,2020,A25,No provision,n.a.,n.a.,No provision
IND,India,2020,A26,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A01a,IRE 7(1),Attribution (automatic),Person is born in Ireland to a citizen.,Generally applicable provision
IRL,Ireland,2020,A01b,"IRE 7(1); 

IRE 7(3), 27",Attribution (automatic);Application (discretionary),"Person is born abroad to a citizen.;

Person and parent are both born abroad (which includes Northern Ireland), unless the parent is abroad in public service.",Generally applicable provision
IRL,Ireland,2020,A02a,"IRE 6(1),(2), 6A, 6B",Attribution (automatic),"Person is born in Ireland to a citizen, or to a person with permanent residence in Ireland or the UK, or to a person who was resident in Ireland for 3 out of the last 4 years.",Parental residence restriction
IRL,Ireland,2020,A02b,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A03a,IRE 10,Attribution (automatic),Person is a newborn infant found in Ireland of unknown parentage.,Age restriction
IRL,Ireland,2020,A03b,IRE 6(3),Attribution (automatic),Person is born in Ireland not entitled to another citizenship.,Generally applicable provision
IRL,Ireland,2020,A04,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A05,IRE 15,Grant (discretionary),"Person is a minor who was born in Ireland has been resident in Ireland for 5 out of the last 9 years, including the year preceding the application. Other conditions: good character, intention to continue to reside in Ireland. Declaration of fidelity and loyalty to the country to be made by the applicants on the minor's behalf.",Generally applicable provision (before age of majority)
IRL,Ireland,2020,A06,IRE 15,Grant (discretionary),"Person has been resident in Ireland for 5 out of the last 9 years, including the year preceding the application. Other conditions: good character, intention to continue to reside in Ireland, declaration of fidelity and loyalty to the country.",Generally applicable provision (see further conditions under A06a-A06f)
IRL,Ireland,2020,A06a,IRE 15,Grant (discretionary),"Person has been resident in Ireland for 5 out of the last 9 years, including the year preceding the application. Intention to continue to reside in Ireland required.",5 years of residence required
IRL,Ireland,2020,A06b,IRE 15,Grant (discretionary),n.a.,No requirement
IRL,Ireland,2020,A06c,IRE 15,Grant (discretionary),n.a.,No requirement
IRL,Ireland,2020,A06d,IRE 15,Grant (discretionary),Declaration of fidelity and loyalty to the country required.,No requirement
IRL,Ireland,2020,A06e,IRE 15,Grant (discretionary),Good character required.,General requirement without specification (good moral character)
IRL,Ireland,2020,A06f,IRE 15,Grant (discretionary),n.a.,No requirement
IRL,Ireland,2020,A07,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A08,IRE 15A,Grant (discretionary),Person has been the spouse or civil partner of a citizen for 3 years and was resident in Ireland with the spouse for 3 out of the last 5 years (including the year preceding the application). Other conditions: see A06. Minister is explicitly allowed to waive certain requirements.,Generally applicable provision (with residence requirement)
IRL,Ireland,2020,A09,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A10,IRE 11,Attribution (automatic),Person is adopted by a citizen.,Generally applicable provision (adopted child can be minor or adult)
IRL,Ireland,2020,A11,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A12a,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A12b,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A13,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A14,IRE 16(c),Grant (discretionary),Person is a minor who is included in the parent's application for naturalisation. Discretionary exemption from residence and other requirements.,Age restriction: only if child is minor
IRL,Ireland,2020,A16,IRE 6(5),Application (entitlement),Person was born in Ireland or Northern Ireland has previously renounced Irish citizenship.,Mode restriction: only if citizenship was lost on particular grounds
IRL,Ireland,2020,A18,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A19,"IRE 16(a)-(b), 16(2)",Grant (discretionary),Person is of Irish descent or Irish associations. Discretionary exemption from residence and other requirements.,Provision exists (conditions not further specified in database)
IRL,Ireland,2020,A20,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A21,No provision,n.a.,n.a.,No provision
IRL,Ireland,2020,A22,IRE 16(g),Grant (discretionary),Person is a recognised refugee. Discretionary exemption from residence and other requirements.,Provision exists (conditions not further specified in database)
IRL,Ireland,2020,A23,IRE 16(g),Grant (discretionary),Person is recognised as stateless. Discretionary exemption from residence and other requirements.,Generally applicable provision
IRL,Ireland,2020,A24,IRE 12,Grant (discretionary),"Person has done signal honor or rendered distinguished service to Ireland, or is the child or grandchild of such a person.",Provision exists (conditions not further specified in database)
IRL,Ireland,2020,A25,IRE 16(f),Grant (discretionary),Person is or has been resident abroad and in the public service. Discretionary exemption from residence and other requirements.,Other restriction: only for public service
IRL,Ireland,2020,A26,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A01a,IRN 976(2); IRN 976(2),Attribution (automatic);Application (discretionary),"Person who is a child of a male citizen.;
Person who is a child of a female citizen ",Gender restriction: only if the father is a citizen (wedlock condition/supplementary provision may apply)
IRN,Iran,2020,A01b,IRN 976(2); IRN 976(2),Attribution (automatic);Application (discretionary),"Person who is a child of a male citizen.;
Person who is a child of a female citizen ",Gender restriction: only if the father is a citizen (wedlock condition/supplementary provision may apply)
IRN,Iran,2020,A02a,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A02b,IRN 976(4),Attribution (automatic),Person born in the territory whose parents are noncitizens and at least one of the parents is also born in Iran ,Generally applicable provision
IRN,Iran,2020,A03a,IRN 976(3),Attribution (automatic),Person born in the territory to unknown parents.,Generally applicable provision
IRN,Iran,2020,A03b,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A04,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A05,IRN 976(5),Application (discretionary),Person born in the territory to a noncitizen father who has resided in Iran for at least one year after reaching the age of 18,Age restriction: person can only acquire citizenship after reaching the age of majority
IRN,Iran,2020,A06,IRN 979,Grant (discretionary),"Person has resided in the territory for a period of 5 years (interruptions permitted), has fulfiled his/her military obligations and has not been subjected to a criminal judgement (excluding political offences) ",Generally applicable provision (see further conditions under A06a-A06f)
IRN,Iran,2020,A06a,IRN 979,Grant (discretionary),Person has resided in the territory for a period of 5 years (interruptions permitted).,5 years of residence required
IRN,Iran,2020,A06b,IRN 979,Grant (discretionary),n.a.,No requirement
IRN,Iran,2020,A06c,IRN 979,Grant (discretionary),n.a.,No requirement
IRN,Iran,2020,A06d,IRN 979,Grant (discretionary),n.a.,No requirement
IRN,Iran,2020,A06e,IRN 979,Grant (discretionary),Person may not have been subjected to a criminal judgement (excluding political offences) ,"Exclusion for certain specified crimes, offences or character queries"
IRN,Iran,2020,A06f,IRN 979,Grant (discretionary),n.a.,No requirement
IRN,Iran,2020,A07,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A08,IRN 976(6); IRN 980,Attribution (automatic);Grant (discretionary),"Person is the wife of a male citizen.; 
Person is the husband of a female citizen with whom he has a child (subject to approval of the Council of Ministers and the Government) ",Gender differentiation (residence requirement differs by gender)
IRN,Iran,2020,A09,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A10,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A11,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A12a,IRN 990,Grant (discretionary),Person has a father who acquired a foreign citizenship and wishes to (re)acquire Iranian citizenship (subject to approval),Provision exists (conditions not further specified in database)
IRN,Iran,2020,A12b,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A13,IRN 984,Attribution (automatic),Person is the wife of a naturalised male citizen  ,Gender restriction: only applies to female spouses (without residence requirement)
IRN,Iran,2020,A14,IRN 984,Attribution (automatic),Person is the minor child of a father who is acquiring citizenship by naturalisation. Child acquires citizenship at the same time as the parent.,Age restriction: only if child is minor
IRN,Iran,2020,A16,IRN 990,Grant (discretionary),Person has acquired a foreign citizenship and wishes to reacquire Iranian citizenship,Mode restriction: only if citizenship was lost on particular grounds
IRN,Iran,2020,A18,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A19,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A20,IRN 976(1),Grant (discretionary),Person resides in Iran and his/her foreign nationality is not established ,Provision exists (conditions not further specified in database)
IRN,Iran,2020,A21,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A22,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A23,No provision,n.a.,n.a.,No provision
IRN,Iran,2020,A24,IRN 980,Grant (discretionary),Person has attained high intellectual distinctions or has specialised in affairs of public interest (subject to approval of the Council of Ministers and the Government),Provision exists (conditions not further specified in database)
IRN,Iran,2020,A25,IRN 980, Grant (discretionary),Person has rendered service or important assistance to public interests (subject to approval of the Council of Ministers and the Government),Other restriction: only for public service
IRN,Iran,2020,A26,No provision,n.a.,n.a.,No provision
IRQ,Iraq,2020,A01a,IRQ 3(a),Attribution (automatic),Person is born in Iraq to a citizen.,Generally applicable provision
IRQ,Iraq,2020,A01b,IRQ 3(a);IRQ 4,Attribution (automatic);Application (entitlement),"Person is born abroad to a male citizen.;The Minister may consider Iraqi any person born outside Iraq to an Iraqi mother and an unknown or stateless father, if he chooses the Iraqi
nationality, within one year from coming of age (reaching the age of majority), unless he fails to do so, due to difficult circumstances, provided that he is residing within Iraq at the time of application for the Iraqi nationality.",Gender restriction: only if the father is a citizen (wedlock condition/supplementary provision may apply)
IRQ,Iraq,2020,A02a,No provision,n.a.,n.a.,No provision
IRQ,Iraq,2020,A02b,No provision,n.a.,n.a.,No provision
IRQ,Iraq,2020,A03a,IRQ 3(b),Attribution (automatic),Person born in Iraq to unknown parents.,Generally applicable provision
IRQ,Iraq,2020,A03b,No provision,n.a.,n.a.,No provision
IRQ,Iraq,2020,A04,No provision,n.a.,n.a.,No provision
IRQ,Iraq,2020,A05,IRQ 5,Grant (discretionary),"Person is born in Iraq to a non-Iraqi father who was also born in Iraq, and the father was habitually residing in the country at the time of child's birth. Person must have reached the age of majority. ",Age restriction: person can only acquire citizenship after reaching the age of majority
IRQ,Iraq,2020,A06,IRQ 6(c),Grant (discretionary),"Person has been resident in the country for 10 years. Other conditions: has an income, is of good character, has not been convicted for a crime or an offence against public morality, and has no disability. Palestinians are excluded.",Generally applicable provision (see further conditions under A06a-A06f)
IRQ,Iraq,2020,A06a,IRQ 6(c),Grant (discretionary),Person has been resident in the country for 10 years. ,6-10 years of residence required
IRQ,Iraq,2020,A06b,IRQ 6(c),Grant (discretionary),n.a.,No requirement
