iso3,country,year,mode_id,article,procedure,specification,category
MLI,Mali,2020,L07,MAL 253,Withdrawal,"Person is a naturalised citizen convicted of a crime against the internal or external security of the state, or failed to fulfil military service obligations, or carried out acts to the profit of a foreign state incompatible with the status of citizen and prejudicial to the interests of Mali.",Loss only applies to certain categories of citizens
MLI,Mali,2020,L08,MAL 253,Withdrawal,Person is a naturalised citizen who is convicted to a sentence of more than 5 years imprisonment.,Loss only applies to certain categories of citizens
MLI,Mali,2020,L09,MAL 245,Withdrawal,"Person is a naturalised or reintegrated citizen and it becomes apparent that s/he did not satisfy the conditions or knowingly made a false declaration, presented false documents or employed fraudulent means to acquire citizenship.",Loss only applies to certain categories of citizens
MLI,Mali,2020,L10,No provision,n.a.,n.a.,No provision
MLI,Mali,2020,L11,No provision,n.a.,n.a.,No provision
MLI,Mali,2020,L12,No provision,n.a.,n.a.,No provision
MLI,Mali,2020,L13a,No provision,n.a.,n.a.,No provision
MLI,Mali,2020,L13b,No provision,n.a.,n.a.,No provision
MLI,Mali,2020,L14,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L01,MAL 13,Renunciation,Person is a citizen of another country. Declaration is not registered in times of war or if registration would be contrary to public policy.,Generally applicable provision (permission required)
MLT,Malta,2020,L02,MAL 14(2)(d),Withdrawal,"Person acquired citizenship by registration or naturalisation and has been resident abroad for at least 7 years, other than in diplomatic service, and has not declared an intention to remain a citizen. ",Loss only applies to certain categories of citizens
MLT,Malta,2020,L03,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L04,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L05,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L06,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L07,"MAL 14(2)(a), 14(2)(b)",Withdrawal,"Person acquired citizenship by registration or naturalisation and has shown him/herself by act or speech to be disloyal or disaffected towards Malta or has, during any war in which Malta was engaged, unlawfully traded or communicated with an enemy or been engaged in or associated with any business that was to his/her knowledge carried on in such a manner as to assist an enemy in that war.",Loss only applies to certain categories of citizens
MLT,Malta,2020,L08,MAL14(2)(c,Withdrawal,Person acquired citizenship by registration or naturalisation and within 7 years after becoming naturalised or registered as a citizen has been sentenced in any country to a punishment for a term of not less than 12 months. Provision does not apply if person would thereby become stateless.,Loss only applies to certain categories of citizens
MLT,Malta,2020,L09,MAL 14(1),Withdrawal,"Person acquired citizenship, by registration or naturalisation, by means of fraud, false representation or concealment of any material fact.",Loss only applies to certain categories of citizens
MLT,Malta,2020,L10,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L11,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L12,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L13a,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L13b,No provision,n.a.,n.a.,No provision
MLT,Malta,2020,L14,MAL 5(1),Lapse,Person acquired citizenship as a foundling and her/his right to citizenship of another country is established.,Loss applies to person who has acquired citizenship as stateless person
MMR,Myanmar,2020,L01,"MYA 14, 32, 55",Renunciation,No conditions. Renunciation cannot occur during a war in which Myanmar is engaged.,Generally applicable provision (citizenship can be renounced)
MMR,Myanmar,2020,L02,"MYA 16-17, 34, 57",Lapse,Person permanently leaves Myanmar.,Generally applicable provision
MMR,Myanmar,2020,L03,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L04,"MYA 35(a-b), 58(a-b)",Withdrawal,"Person is an associate citizen or 'naturalised' citizen and has in any way assisted the enemy in a war in which Myanmar was engaged, or traded or communicated with an organisation which is hostile to Myanmar.",Loss only applies to certain categories of citizens
MMR,Myanmar,2020,L05,"MYA 13, 16-17, 34, 57",Lapse,Person acquires citizenship of another country or registers as a citizen of another country.,Generally applicable provision (lapse)
MMR,Myanmar,2020,L06,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L07,"MYA 16-17, 34, 57; MYA 35(a-e), 58(a-e)",Lapse;Withdrawal,"Person requests a passport or similar certificate of another country; Person is an associate citizen or a 'naturalised' citizen and has committed or is about to commit an act endangering the sovereignty and security of Myanmar, an act showing disloyalty (in act or speech) towards Myanmar, or an act leading to the disclosure of state secrets to any person, organisation or country.",Generally applicable provision
MMR,Myanmar,2020,L08,"MYA 35(f), 58(f)",Withdrawal,Person is an associate citizen or a 'naturalised' citizen and has committed or is about to commit an act involving moral turpitude.,Loss only applies to certain categories of citizens
MMR,Myanmar,2020,L09,"MYA 18, 36, 59",Withdrawal,"Person acquired citizenship based on fraud, false representation or concealment of a material fact. ",Generally applicable provision
MMR,Myanmar,2020,L10,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L11,"MYA 29, 51",Lapse,"Person is the child of (1) parents both of whom lose their associate citizenship or 'naturalised' citizenship or (2) parents one of whom is an associate citizen or 'naturalised' citizen and the other is a foreigner, and the child either has not reached the age of 18 years or has reached the age of 18 years but has not made an affirmation as required under mode A14.",Generally applicable provision but exceptions apply
MMR,Myanmar,2020,L12,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L13a,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L13b,No provision,n.a.,n.a.,No provision
MMR,Myanmar,2020,L14,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L01,"MON 20, 21, 22, 23",Renunciation,"Person is, or will become, a citizen of another country and resides abroad. If the person is a minor, the provision only applies if both parents who are citizens renounce citizenship, or if one parent lost citizenship of Montenegro and the other parent (1) consented to the minor's renunciation, or (2) is a citizen of another country. Provision does not apply if the minor would thereby become stateless and consent is required from minors over the age of 14. The renunciation will be revoked if the person does not acquire another nationality within one year of the renunciation.",Generally applicable provision (permission required)
MNE,Montenegro,2020,L02,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L03,MON 24(7),Withdrawal,Person is also a citizen of another country and voluntarily serves in the army of that country.,Generally applicable provision
MNE,Montenegro,2020,L04,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L05,MON 24(1),Withdrawal,Person voluntarily acquires citizenship of another country. Provision does not apply when a dual citizenship agreement exists with that country.,Generally applicable provision but with exceptions (withdrawal)
MNE,Montenegro,2020,L06,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L07,"MON 24(4)-(6), 24(8)",Withdrawal,"Person has been convicted for crimes against humanity or for complicity in terrorist activities, or is a member of an organization whose activities are directed against the public order and security of the country, or behaves in a way that is harmful to the vital interests of Montenegro. Provision does not apply if person would thereby become stateless.",Generally applicable provision
MNE,Montenegro,2020,L08,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L09,MON 24(2),Withdrawal,"Person has intentionally provided false or misleading information or held back information, which was decisive for the acquisition of citizenship. Provision does not apply if person would thereby become stateless.",Generally applicable provision
MNE,Montenegro,2020,L10,MON 24(3),Withdrawal,"Person acquired citizenship by naturalisation (see modes A06, A07, A09, A14, A16, A22) and fails to submit evidence of the loss of citizenship of another country.",Loss only applies to certain categories of citizens
MNE,Montenegro,2020,L11,MON 24,Withdrawal,One parent of minor loses citizenship and the other parent does not have citizenship of the country. Provision does not apply if minor would thereby become stateless.,Generally applicable provision
MNE,Montenegro,2020,L12,No provision,n.a.,n.a.,No provision
MNE,Montenegro,2020,L13a,MON 24(b),Withdrawal,Person is a minor and no longer fulfils the criteria on basis of which he/she acquired citizenship (e.g. annulment of family relationship). Provision does not apply if minor would thereby become stateless.,Generally applicable provision
MNE,Montenegro,2020,L13b,MON 24(b),Withdrawal,Person is a minor and no longer fulfils the criteria on basis of which he/she acquired citizenship (e.g. adoption by a citizen of another country). Provision does not apply if minor would thereby become stateless.,Generally applicable provision
MNE,Montenegro,2020,L14,MON 7,Withdrawal,"Person acquired citizenship as a foundling and citizenship of another country of both parents is established before the age of 18, or the person acquired citizenship of another country on any other grounds.",Loss applies to person who has acquired citizenship as foundling
MNG,Mongolia,2020,L01,"MON 11-12, 14(4)",Release,"Person voluntarily renounces citizenship. Other conditions: no property obligations towards an organisation or natural person, no pending criminal prosecution or sentence to prison in Mongolia, and the loss would not be detrimental to the national and state security of Mongolia. Loss can result in statelessness, but citizenship can be reacquired at the person's request if s/he was unable to acquire citizenship of another country.",Generally applicable provision (permission required)
MNG,Mongolia,2020,L02,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L03,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L04,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L05,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L06,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L07,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L08,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L09,MON 15(1)(3),Lapse,Person has acquired citizenship based on false information or documents.,Generally applicable provision
MNG,Mongolia,2020,L10,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L11,"MON 15(1)(2), MON 18",Lapse,"Both parents change citizenship. If a child is aged between 16-18 years, a written consent is required to change his/her citizenship.",Only applies if citizenship is lost on particular grounds and exceptions apply
MNG,Mongolia,2020,L12,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L13a,No provision,n.a.,n.a.,No provision
MNG,Mongolia,2020,L13b,"MON 7(6), 13",Lapse,"Person has reached the age of 16 and is adopted by a stateless person or by foreign citizens. If the person has not yet reached the age of 16 and is adopted by foreign citizens who want the child to change citizenship, the matter of citizenship will be resolved according the wish of the adoptive parents.",Generally applicable provision
MNG,Mongolia,2020,L14,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L01,Const 31,Renunciation ,Person must be a citizen of another country.,Generally applicable provision (citizenship can be renounced)
MOZ,Mozambique,2020,L02,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L03,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L04,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L05,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L06,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L07,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L08,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L09,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L10,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L11,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L12,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L13a,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L13b,No provision,n.a.,n.a.,No provision
MOZ,Mozambique,2020,L14,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L01,MRT 31 ,Renunciation,No other conditions. Renunciation cannot result in statelessness.,Generally applicable provision (citizenship can be renounced)
MRT,Mauritania,2020,L02,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L03,MRT 33(3) ,Withdrawal,Person is a naturalised citizen who renders military service to another country. Time limit: within 20 years from the moment of naturalisation.,Loss only applies to certain categories of citizens
MRT,Mauritania,2020,L04,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L05,"MRT 30(2), MRT 31",Lapse,Person voluntarily acquires citizenship of another country (unless person is granted permission by decree for retention of citizenship).,Generally applicable provision but with exceptions (lapse)
MRT,Mauritania,2020,L06,"MRT 30(1), MRT 31",Lapse,Person acquired another citizenship by birth and retains that other citizenship after reaching the age of majority (unless person is granted permission by decree for retention of citizenship).,Generally applicable provision (conditions not further specified in database)
MRT,Mauritania,2020,L07,MRT 33(1) ,Withdrawal,Person is a naturalised citizen who is convicted of a crime or offense against the security of the state. Time limit: within 20 years from the moment of naturalisation.,Loss only applies to certain categories of citizens
MRT,Mauritania,2020,L08,MRT 33(2),Withdrawal,Person is a naturalised citizen and has been convicted of a crime that resulted in at least five years of imprisonment. Time limit: within 20 years from the moment of naturalisation.,Loss only applies to certain categories of citizens
MRT,Mauritania,2020,L09,MRT 22 ,Nullification,Person obtained citizenship by fraud. Time limit: within 2 years after naturalisation.,Loss only applies to certain categories of citizens
MRT,Mauritania,2020,L10,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L11,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L12,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L13a,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L13b,No provision,n.a.,n.a.,No provision
MRT,Mauritania,2020,L14,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L01,MAU 14(1),Renunciation ,Person is a citizen of a foreign country.,Generally applicable provision (citizenship can be renounced)
MUS,Mauritius,2020,L02,MAU 11(4),Withdrawal,"Person is a naturalised citizen who has been ordinarily resident outside the country for 5 years. Other conditions: not in service of government, has not registered intention to remain a citizen, would not become stateless.",Loss only applies to certain categories of citizens
MUS,Mauritius,2020,L03,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L04,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L05,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L06,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L07,MAU 11(3)(a)(i)-(ii),Withdrawal,"Person is naturalised citizen who has shown himself by act or speech to be disloyal or disaffected, or has during a war unlawfully traded or communicated with the enemy or been engaged in any business that was to his knowledge assisting the enemy. Provided that s/he shall not become stateless.",Loss only applies to certain categories of citizens
MUS,Mauritius,2020,L08,MAU 11(3)(a)(iii),Withdrawal,Person is naturalised citizen who has within 7 years of acquisition been sentenced in any country to imprisonment of at least 12 months. Provided that s/he shall not become stateless.,Loss only applies to certain categories of citizens
MUS,Mauritius,2020,L09,MAU 11(2),Withdrawal,"Person is a naturalised citizen who has acquired citizenship by fraud, false representation or concealment of any material fact. Provided that s/he shall not become stateless.",Loss only applies to certain categories of citizens
MUS,Mauritius,2020,L10,MAU 12(2),Withdrawal,"Person is naturalised citizen and at the time of acquisition could not renounce another citizenship but the law subsequently changed to permit renunciation and the person fails to do so upon notice. In general, retention of another citizenship would be covered by L09.",Loss only applies to certain categories of citizens
MUS,Mauritius,2020,L11,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L12,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L13a,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L13b,No provision,n.a.,n.a.,No provision
MUS,Mauritius,2020,L14,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L01,MWI 23,Release,"Person is a citizen of another country or will become the citizen of another country and declares wish to renounce citizenship. Minister may refuse if Malawi is engaged in a war or if otherwise contrary to public policy. If person does not become a citizen of another country within 3 months, s/he will be deemed to have remained a citizen.",Generally applicable provision (permission required)
MWI,Malawi,2020,L02,MWI 25(2)(d),Withdrawal,Person is a naturalised citizen and has been ordinarily resident outside Malawi for 7 years and has not registered annually or notified the minister in writing of his/her intention to retain citizenship.,Loss only applies to certain categories of citizens
MWI,Malawi,2020,L03,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L04,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L05,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L06,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L07,MWI 25(2)(b),Withdrawal,"Person is a naturalised citizen who has shown himself by any act or speech to be disloyal or disaffected, or who has, during any war in which Malawi is engaged, unlawfully traded or communicated with the enemy or been engaged or associated with any business that would assist the enemy.",Loss only applies to certain categories of citizens
MWI,Malawi,2020,L08,MWI 25(2)(c),Withdrawal,Person is a naturalised citizen who has within 7 years of acquiring citizenship been sentenced in any country to imprisonment of at least 12 months.,Loss only applies to certain categories of citizens
MWI,Malawi,2020,L09,MWI 25(1),Withdrawal,"Person is a naturalised citizen who acquired citizenship by fraud, false representation or concealment of material fact.",Loss only applies to certain categories of citizens
MWI,Malawi,2020,L10,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L11,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L12,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L13a,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L13b,No provision,n.a.,n.a.,No provision
MWI,Malawi,2020,L14,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L01,Const 23,Renunciation,"Person is 21 years or older, of sound mind, and is or becomes a citizen of another country. Registration of declaration may be withheld in times of war. Age is not taken into account in respect of women who are married.",Generally applicable provision (citizenship can be renounced)
MYS,Malaysia,2020,L02,"Const 25(2), 26B(2), 28(2)",Withdrawal,"Person is a citizen by naturalisation and has been ordinarily resident abroad for a continuous period of at least 5 years. Unless during that period s/he was employed abroad in the service of the government or an international organisation of which Malaysia is a member, or registered annually at a Malaysian consulate an intention to retain citizenship. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness",Loss only applies to certain categories of citizens
MYS,Malaysia,2020,L03,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L04,"Const 25(1)b, 25(1A), 26B(2), 28(2)",Withdrawal,"Person acquired citizenship by naturalisation and has in any way assisted the enemy in a war in which Malaysia was engaged. Or person acquired citizenship by naturalisation and has -without permission of the Malaysian government- accepted, served in or performed the duties of any office, post or employment involving an oath of allegiance in any foreign country. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness.",Loss only applies to certain categories of citizens
MYS,Malaysia,2020,L05,Const 24(1); Const 24(4),Withdrawal;Withdrawal,Person acquired citizenship of another country by a voluntary and formal act other than by marriage; Person is a woman who is a citizen by registration and who subsequently acquired citizenship of another country through marriage with a foreigner.,Generally applicable provision (withdrawal)
MYS,Malaysia,2020,L06,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L07,"Const 24(2), 24(3A); Const 25(1)a, 26B(2), 28(2)",Withdrawal;Withdrawal,"Person voluntarily claimed and exercised rights in another country that are accorded exclusively to that country's citizens (including a vote in foreign elections), applied to the authorities of a foreign country for a passport, or uses a foreign passport as a travel document; Person acquired citizenship by  naturalisation and has been disloyal or disaffected (in act or speech) towards Malaysia. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness.",Generally applicable provision
MYS,Malaysia,2020,L08,"Const 25(1)c, 26B(2), 28(2)",Withdrawal,"Person acquired citizenship by naturalisation and, within 5 years of acquiring citizenship, has been sentenced in any country to imprisonment for at least 1 year or to a fine of at least 5,000 ringgit. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness. ",Loss only applies to certain categories of citizens
MYS,Malaysia,2020,L09,"Const 26, 26B(2)",Withdrawal,"Person acquired citizenship by registration or naturalisation based on fraud, false representation or concealment of a material fact, or acquisition was effected or granted by mistake. Government must be satisfied that deprivation is conducive to the public good. Loss due to fraud can result in statelessness. Loss due to mistake cannot result in statelessness.",Loss only applies to certain categories of citizens
MYS,Malaysia,2020,L10,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L11,"Const 26A, 26B(2)",Withdrawal,Parent of a child under the age of 21 renounces citizenship or has been deprived of citizenship under modes L05 or L09. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness.,Only applies if citizenship is lost on particular grounds and exceptions apply
MYS,Malaysia,2020,L12,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L13a,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L13b,No provision,n.a.,n.a.,No provision
MYS,Malaysia,2020,L14,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L01,"Const 7, NAM 8",Renunciation ,"Person signs a declaration renouncing citizenship. Minister may refuse to register while Namibia is at war with any country. If person does not become a citizen of another country within 1 year, s/he shall be deemed to have remained Namibian.",Generally applicable provision (citizenship can be renounced)
NAM,Namibia,2020,L02,"Const 4(8)(c), NAM 7(3)(a)",Lapse,"Person is a naturalised citizen, takes up permanent residence in another country, and is absent from Namibia for 2 years without written permission.",Loss only applies to certain categories of citizens
NAM,Namibia,2020,L03,"Const 4(8)(b), NAM 7(3)(e)-(f)",Lapse,"Person is a naturalised citizen and services in the armed forces of another country at war with Namibia, or in any other armed forces without written permission of the minister.",Loss only applies to certain categories of citizens
NAM,Namibia,2020,L04,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L05,"Const 4(8)(a), NAM 7(1)(a)-(c)",Lapse,Person is a naturalised citizen and voluntarily acquires another citizenship or acquires it involuntarily and fails to renounce the other citizenship within 1 year.,Loss only applies to naturalised citizens/citizens otherwise than by birth (lapse)
NAM,Namibia,2020,L06,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L07,NAM 9(3(a)-(b),Withdrawal,"Person is a naturalised citizen and has shown him or herself to be disloyal or disaffected or has acted in a manner prejudicial to public safety or order, or has during any war unlawfully traded or communicated with the enemy or engaged in any business which was to his or her knowledge carried on in such a manner as to assist the enemy. Other conditions: person shall not be rendered stateless.",Loss only applies to certain categories of citizens
NAM,Namibia,2020,L08,NAM 9(3)(c)-(d),Withdrawal,Person is a naturalised citizen and has been sentenced in any foreign country or Namibia to imprisonment for at least 12 months. Other conditions: person shall not be rendered stateless.,Loss only applies to certain categories of citizens
NAM,Namibia,2020,L09,NAM 9(2),Withdrawal,"Person is a naturalised citizen and the minister is satisfied that citizenship was acquired by means of fraud, false representation or the concealment of any material fact. Other conditions: person shall not be rendered stateless.",Loss only applies to certain categories of citizens
NAM,Namibia,2020,L10,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L11,"NAM 7(3(b)-(c), NAM 10",Withdrawal,Person is the minor child of a person whose citizenship has been withdrawn and the child is a citizen by naturalisation. Person may apply to resume citizenship upon reaching majority.,Only applies if citizenship is lost on particular grounds
NAM,Namibia,2020,L12,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L13a,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L13b,No provision,n.a.,n.a.,No provision
NAM,Namibia,2020,L14,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L01,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L02,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L03,NIG 35,Withdrawal,"Person holds a high position in service of a foreign state or army, or manages information on behalf of a foreign state, and keeps the position notwithstanding an instruction to renounce it.",Generally applicable provision
NER,Niger,2020,L04,NIG 35,Withdrawal,"Person holds a high position in service of a foreign state or army, or manages information on behalf of a foreign state, and keeps the position notwithstanding an instruction to renounce it.",Generally applicable provision
NER,Niger,2020,L05,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L06,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L07,NIG 36,Withdrawal,Person is a naturalised citizen who is convicted of a crime against state security. Time limit: within 10 years of acquisition.,Loss only applies to certain categories of citizens
NER,Niger,2020,L08,NIG 36,Withdrawal,Person is a naturalised citizen who is convicted and sentenced to more than 5 years imprisonment.,Loss only applies to certain categories of citizens
NER,Niger,2020,L09,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L10,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L11,NIG 35,Withdrawal,"Person is the child of a person whose citizenship is withdrawn on the ground of holding a position with a foreign government, provided that the wife does not retain citizenship.",Only applies if citizenship is lost on particular grounds
NER,Niger,2020,L12,NIG 35,Withdrawal,Person is the spouse of a person whose citizenship is withdrawn on the ground of holding a position with a foreign government.,Generally applicable provision
NER,Niger,2020,L13a,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L13b,No provision,n.a.,n.a.,No provision
NER,Niger,2020,L14,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L01,Const 29,Renunciation,Person declares wish to renounce. President may withhold consent if Nigeria is at war or if otherwise contrary to public policy.,Generally applicable provision (citizenship can be renounced)
NGA,Nigeria,2020,L02,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L03,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L04,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L05,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L06,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L07,Const 30(2),Withdrawal,"Person is a naturalised citizen and the president is satisfied, based on court records or an inquiry, that the person has shown him or herself by act or speech to be disloyal, or during a war has unlawfully traded or communicated with the enemy, or been associated with any business that has assisted the enemy.",Loss only applies to certain categories of citizens
NGA,Nigeria,2020,L08,Const 30(1),Withdrawal,Person is a naturalised citizen and within 7 years of acquiring citizenship has been sentenced to 3 years imprisonment or more.,Loss only applies to certain categories of citizens
NGA,Nigeria,2020,L09,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L10,Const 28(1),Lapse,Person is a naturalised citizen of Nigeria and also the citizen of another country by naturalisation (not from birth) and retains that citizenship.,Loss only applies to certain categories of citizens
NGA,Nigeria,2020,L11,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L12,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L13a,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L13b,No provision,n.a.,n.a.,No provision
NGA,Nigeria,2020,L14,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L01,"NIC 47, 64(2)",Renunciation,Person is a naturalised citizen. (Citizens by birth cannot renounce citizenship.) Loss can result in statelessness.,Renunciation only possible if citizenship acquired other than by birth
NIC,Nicaragua,2020,L02,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L03,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L04,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L05,"Const 20, NIC 47, 64",Withdrawal,Person is a citizen by naturalisation who voluntarily acquires citizenship of another country.,Loss only applies to naturalised citizens/citizens otherwise than by birth (withdrawal)
NIC,Nicaragua,2020,L06,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L07,NIC 64(5)-(6),Withdrawal,"Person is a citizen by naturalisation and fails to defend the country in case of foreign aggression, or is convicted for treason. Loss can result in statelessness.",Loss only applies to certain categories of citizens
NIC,Nicaragua,2020,L08,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L09,NIC 64(4),Withdrawal,Person acquired citizenship by naturalisation based on false information.,Loss only applies to certain categories of citizens
NIC,Nicaragua,2020,L10,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L11,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L12,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L13a,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L13b,No provision,n.a.,n.a.,No provision
NIC,Nicaragua,2020,L14,Const 16(4),Withdrawal,Person acquired citizenship as a foundling but the filiation subsequently established has the effect that citizenship of another country is acquired.,Loss applies to person who has acquired citizenship as foundling
NLD,Netherlands,2020,L01,"NET 15(1)(b), 16(1)(b), 16(2), 14(6)",Renunciation,Person is a citizen of another country. Provision only applies to minors if no parent is a citizen and at least one parent is also a citizen of another country.,Generally applicable provision (citizenship can be renounced)
NLD,Netherlands,2020,L02,"NET 15(1)(c), 15(3), 15(4), 14(6)",Lapse,"Person has been resident outside the European Union (EU) for an uninterrupted period of 10 years for other than diplomatic purposes or work in an international organisation. Period is interrupted when the person resides in the EU for more than 1 year, or when the person obtains a certificate of possession of citizenship or a passport-like document (period recommences upon acquisition of document). Provision does not apply if person would thereby become stateless.",Generally applicable provision
NLD,Netherlands,2020,L03,NET 15(1)(e) ,Lapse,Person is a citizen of another country and in voluntary service of an army of a hostile state. Provision does not apply if person would thereby become stateless.,Generally applicable provision
NLD,Netherlands,2020,L04,No provision,n.a.,n.a.,No provision
